name,setTime,star,content
Yao克昌,4 個月前,5,
邢睿恆,4 個月前,5,
廖阿賢,4 個月前,5,服務人員很棒！
sasa pan,4 個月前,5,
何中揚烏日扶輪社Bauhaus,4 個月前,5,
泰山,4 個月前,5,
羅友雁,4 個月前,5,
cherry,4 個月前,5,星空劇場很有創意！值得到訪
東冬咚,4 個月前,5,非常有互動性
BOBO HUNG,4 個月前,5,使用星空盤看星座，小孩看得很開心哦…
FiSH YU,4 個月前,5,
張國南,4 個月前,5,
竹騫王國,4 個月前,5,
妙妙,4 個月前,5,
翰司,4 個月前,5,
Mosi Ou,4 個月前,5,讚讚讚
Chang Jimmy,4 個月前,5,
邱建虹,4 個月前,5,
朱明倫,4 個月前,5,很棒
黃景霖,4 個月前,5,
魏昭娟,4 個月前,5,
周小傑,4 個月前,5,親切解說：）
洪瑞宏,4 個月前,5,
吸奶,4 個月前,1,爛透了大人付錢進去連一張破卡都不給…五星好評換糖果？
黃信銘,4 個月前,5,
劉又慈,4 個月前,5,
Victor Huang,4 個月前,1,很爛，工作人員超收觀眾，態度也不好，裡面的影片讓人頭暈，非常不推薦，給五星好評還可以獲得鹽糖喔🙃
黃韻如,4 個月前,5,
王舒慧,4 個月前,5,
Joanna Chuang,4 個月前,5,
pei chen lee,4 個月前,5,
amon ho,4 個月前,5,
藍麗敏,4 個月前,5,
Paichen Ye,4 個月前,5,
Sunny fang,4 個月前,5,很適合孩子
廖芳卿,4 個月前,5,
鄭育旻,4 個月前,5,
葉俊毅,4 個月前,5,
中和遠端,4 個月前,5,
莊郁諄,4 個月前,5,
蔡尚晏（蔡日安）,4 個月前,5,熱情招待
麗華,4 個月前,5,
李政賢,4 個月前,5,
lin hun,4 個月前,5,很棒的地方，服務人員很熱心
Chen Piano,4 個月前,5,
mufar chen,4 個月前,5,💪💪
Leah Liu,4 個月前,5,
Liber Hu,4 個月前,5,
cl liang,4 個月前,5,
黃美華,4 個月前,5,說明詳細 服務親切
洪琮勝,4 個月前,5,很新奇特別の體驗
洪淑君,4 個月前,5,讚
Jimmy Chen,4 個月前,5,
gigi04 hsu,4 個月前,5,
許茹雅,4 個月前,5,很棒體驗、感動
Ten Li,4 個月前,5,
潘文雅,4 個月前,5,
李怡錦,4 個月前,5,
CYB,4 個月前,5,能身歷其境很新鮮的體驗
LYT,4 個月前,5,
Yu-Chih Wu,4 個月前,5,
沈晉霆,4 個月前,5,
iwi,4 個月前,5,
27沈妍妤さな,4 個月前,5,
james tzeng,4 個月前,5,
陳博彥,4 個月前,5,
Sindy O,4 個月前,5,
陳博元,4 個月前,5,
陳振堯,4 個月前,5,
Willie Lin,4 個月前,5,副館長親切專業，值得一訪！
Laura Lu,4 個月前,5,很好玩～孩子玩得很開心
陳柏諺,4 個月前,5,超酷超好玩！
迴紋針手機,4 個月前,5,
麥朝創,4 個月前,5,
Nana Yao,4 個月前,5,
Icnix,4 個月前,5,星空劇場很🆒 …
janny huang,4 個月前,5,非常好的地方 介紹星空 解說員介紹十分詳細👍 …
王建仁,4 個月前,5,
王復國,4 個月前,5,
邱淑貞,4 個月前,5,
方美玲,4 個月前,5,
方惠君,4 個月前,5,
Mei Man Shiu,4 個月前,5,
cescyj,4 個月前,5,
玉美黃,4 個月前,5,
林美惠,4 個月前,5,
林美玲,4 個月前,5,
林隆寬,4 個月前,5,
純儀,4 個月前,5,
Yuxuan萱萱,5 個月前,5,專業 有趣 好玩  解說員聲音溫柔
許琪琪,5 個月前,5,"蠻特別😆
看影片20分鐘，還有小遊戲😆"
Tomson Lee,5 個月前,5,
楊慧華,5 個月前,5,
劉宇軒,5 個月前,5,"很棒的體驗！有吃又有拿～
服務很熱心唷！"
林麗珍,5 個月前,5,
賴禾羿,5 個月前,5,工作人員親切熱心，適合大小朋友共同參與。
Davis Wang,5 個月前,5,
Jan Wang,5 個月前,5,
福哥,5 個月前,5,
林蕙芯,5 個月前,5,
ivy Wu,5 個月前,5,
陳隆恩,5 個月前,5,
凡翊,5 個月前,5,
抹茶小貓,5 個月前,5,
龍兒,5 個月前,5,
蔡杰倫,5 個月前,5,
李姿儀,5 個月前,5,
nasda meme,5 個月前,5,很棒很用心
chen yiling,5 個月前,5,很有趣的互動小劇場
吳鳳娟,5 個月前,5,
張舜閔,5 個月前,5,
謝龍昌,5 個月前,5,
謝巾英,5 個月前,5,
Anna Fang,5 個月前,5,
黃麗娟,5 個月前,5,
1226 Saui,5 個月前,5,
曾建元,5 個月前,5,
曾建元,5 個月前,5,
林雀女,5 個月前,5,
曾耀德,5 個月前,5,
曾誠,5 個月前,5,
陳堅得,5 個月前,5,
Tina Tsai,5 個月前,5,
蔡小樺,5 個月前,5,很漂亮..很美
汪顯傑,5 個月前,5,
"J,R, KU",5 個月前,5,
馮金麗,5 個月前,5,
鍾偉堂,5 個月前,5,
黃妙玲,5 個月前,5,
洪東榮,5 個月前,5,
陳世宏,5 個月前,5,
林娟慧,5 個月前,5,
何小英,5 個月前,5,
王南傑,5 個月前,5,
戴先文,5 個月前,5,
Osman Chia,5 個月前,5,
張心慈,5 個月前,5,
張義勳,5 個月前,5,
林麗美,5 個月前,5,
Chienho Liao,5 個月前,5,"服務人員非常熱情的講解，
很棒的體驗，值得過來看看。"
江茶,5 個月前,5,
張能通,5 個月前,5,炫
nhwang王,5 個月前,5,好棒的體驗，謝謝！
陳淑惠,5 個月前,5,
陳玉香,5 個月前,5,
張宜樺,5 個月前,5,
辰陳,5 個月前,5,夜間的星空導覽十分精彩！有豐富的知識及內含
范麗娜,5 個月前,5,
林培雄大雄,5 個月前,5,很用心，很有趣的互動。
Tom Gao,5 個月前,5,
蔡慧欣,5 個月前,5,
張藝專,5 個月前,5,
You Ling Chen,5 個月前,5,
Yi Chen Wu,5 個月前,5,合歡山小行星劇場，很棒的體驗
YanChiu Lin,5 個月前,5,
money lai,5 個月前,5,體驗式 互動很好玩
吳宜樺,5 個月前,5,
林文淑,5 個月前,5,
jb you,5 個月前,5,
鄔麗華,5 個月前,5,
吳錦昌,5 個月前,5,
Bonnie Yu,5 個月前,5,
陳小熊,5 個月前,5,"導覽人員非常親切，解說明確
劇場還有互動小遊戲。
很不錯的體驗"
陳小哇,5 個月前,5,很棒的課程！
Bonnie Cheng,5 個月前,5,
168 TYC,5 個月前,5,
蔡孟霖,5 個月前,5,有趣的體驗
Yueh Feng Hsieh,5 個月前,5,精緻用心🧡期待在訪🧡 …
susu Tsai,5 個月前,5,
王玟瓔,5 個月前,5,
辰,5 個月前,5,
蔡碧娟,5 個月前,5,
江雲祺,5 個月前,5,
康博智,5 個月前,5,來看全台灣最高的劇場，還有精美紀念卡
余卿慧,5 個月前,5,
Raidy,5 個月前,5,
陳建銘,5 個月前,5,
陳祥約,5 個月前,5,
ella,5 個月前,5,非常漂亮
bee chen,5 個月前,5,全新星空劇場戶動體驗👍👍👍👍💯 …
Pp Y,5 個月前,5,星空劇場優質，東西都很精緻！
Er212,5 個月前,5,很棒的體驗，大家一起來❤️
瑋琳Doreen,5 個月前,5,參觀體驗
ricky Ho,5 個月前,5,很棒
里長伯,5 個月前,5,很專業豐富多彩的導覽
里長伯,5 個月前,5,很專業豐富的導覽
千千,5 個月前,5,
黃逸雲,5 個月前,5,不一樣的星空感受
文慧,5 個月前,5,
Simon Kuo,5 個月前,5,
Tsui Yao Wei,5 個月前,5,超棒的體驗！工作人員也很熱情的介紹，非常適合大人小朋友一起前來參與
莊Tracy,5 個月前,5,
Presley Hsu,5 個月前,5,"用心打造的地點
饒富教育意義"
Noah Chien,5 個月前,5,"適合帶小朋友來的活動～
小朋友很開心！"
我為人人,5 個月前,5,
Jiahung,5 個月前,5,服務人員熱心親切，還有星空解說，新的星空劇場，👍 …
李珠珠,5 個月前,5,
黃惠嬌,5 個月前,5,好看
Ishan muchen,5 個月前,5,上個廁所無意間被療癒一波，超值得來體驗的活動。
廖宥霖,5 個月前,5,"來剛好是試營運
小朋友能體驗跟互動
時間約十五分
去合歡山可以規劃的行程"
Sunny Liu,5 個月前,5,
黃介,5 個月前,5,齁勝
江志豪,5 個月前,5,
Fish,5 個月前,5,有趣的奇幻旅程
林老師,5 個月前,5,
吳姿姿,5 個月前,5,春冬來一定要穿暖一點喔！阿蔡老師的導覽非常棒
Cat Shelly,5 個月前,5,阿蔡老師超棒
Carol Chiu,5 個月前,5,
丁意如,5 個月前,5,互動很有趣，工作人員都非常親切唷！
家澤林,5 個月前,5,
鍾翔欽,5 個月前,5,服務熱忱
meihua tseng,5 個月前,5,夢幻，好玩，很適合孩子參與，會更加認識星空
Ching Hui Chang,5 個月前,5,
林秀琪,5 個月前,5,
yi-ju Tsai,5 個月前,5,
Ivan Wang,5 個月前,5,
王雅琳,5 個月前,5,
林進同,5 個月前,5,
陳立和,5 個月前,5,
陳政廷,5 個月前,5,來高山玩電動
陳蠻尼,5 個月前,5,"適合親子遊玩
認識星空"
Hsucheng Ho,5 個月前,5,
chunju kuo,5 個月前,5,互動體驗很有趣，可以來玩看看！
陳俊勳,5 個月前,5,
杜兆玉,5 個月前,5,
朱淑鳳,5 個月前,5,
Ammie77 Shen,5 個月前,5,非常驚豔！非常享受!!!
杜政儒,5 個月前,5,很棒的觀星場域
鄒Joanna,5 個月前,5,
鄧妍溱,5 個月前,5,
Guanwe1mao6,5 個月前,5,
吳蘋,5 個月前,5,
鄭閔蒼,5 個月前,5,
Yi Shun Wang,5 個月前,5,很棒的地方
Bridget Liu,5 個月前,5,
宇,5 個月前,5,
林子豪,5 個月前,5,
何美玲,5 個月前,5,
吳莉玲,5 個月前,5,
黃鈴鳳,5 個月前,5,
Hung-Jui Hsu,5 個月前,5,有趣的觀星體驗，還能互動，讚
林婷婉,5 個月前,5,
林婷婉,5 個月前,5,
Carbon Frame Expert,5 個月前,5,
陳May,5 個月前,5,
林泰宏,5 個月前,5,讚
吳重謙,5 個月前,5,好享受天空
金氏記憶新竹教室,5 個月前,5,
台北榮服處,5 個月前,5,
心智圖記憶鄭老師,5 個月前,5,
sandy chou,5 個月前,5,
陳先生,5 個月前,5,
許凱傑,5 個月前,5,星空劇場有趣哦
投機萌妹與冰糖橙,5 個月前,5,
謝文珠,5 個月前,5,
黃立欣,5 個月前,5,互動精彩！
Zong Xian Yu,5 個月前,5,"解說清晰，活潑熱情
國際景點，遊玩開心"
珍珍,5 個月前,5,
紀忠協,5 個月前,5,
Unice Liao,5 個月前,5,滿好玩的
黃小雅,5 個月前,5,
Stacy,5 個月前,5,服務人員很親切，星空劇場很棒❤️
蔡宜芳,6 個月前,5,有趣
曹梅珍,6 個月前,5,環境優美，服務人員態度親切，解說有趣，是觀星的好地方。
翁于茜,6 個月前,5,"星空壯闊 浪漫得令人沈淪✨💗💗
經過服務人員專業又詳細的介紹 璀璨星空彷彿離我們更近了一步 …"
翁于涵（Heidi）,6 個月前,5,"超棒的空間
服務人員親切"
葉志賢,6 個月前,5,
劉筱茹,6 個月前,5,很好看，小孩好喜歡
Weng Tina,6 個月前,5,觀星必去~超棒的~~
周宥均,6 個月前,5,
Zhiwen Lien,6 個月前,5,
劉竼令虎,6 個月前,5,
Jack Hsu,6 個月前,5,
陳雨玟,6 個月前,5,
徐鳳慈,6 個月前,5,星空劇場與天文解說很精彩，透過工作人員專業的講解，真是不虛此行！
wyting130,6 個月前,5,"是一個讓人感受得到非常用心的地方。
也是繼韓國跟日本，亞洲第三個暗空公園。
現場人員都超親切。
最後還有精美的卡片。
動畫小朋友一定會非常喜歡，走過路過推薦一遊！"
yu Leo (Leo),6 個月前,5,
Yao-Min Liu,6 個月前,5,
28蘇浩瑋,6 個月前,5,風景優美，環境清潔不錯
宏茶,6 個月前,5,風景優美， 需提前預約
褚小雯,6 個月前,5,
徐君薇,6 個月前,5,
Louise,6 個月前,5,
李律慧,6 個月前,5,
黃詩婷,6 個月前,5,
virginiasc cheng,6 個月前,5,合歡山上風景很漂亮 星空很浪漫 星空劇場很酷 服務人員態度很好 很用心介紹
張芳賓,6 個月前,5,有趣，富有教育意義，心靈得到療癒
Sunnie Wu,6 個月前,5,
Photographer Adventure,6 個月前,5,
"宥翔,宥嘉,Eric,Yoga",6 個月前,5,
花栗鼠,6 個月前,5,
Liao翔與嘉,6 個月前,5,好棒👍 …
HUI-YU,6 個月前,5,
蔡瑞玉,6 個月前,5,適合小朋友
Alex0619 Lu,6 個月前,5,
Chialong Ho,6 個月前,5,
吳佳筠,6 個月前,5,好玩喲！可以互動的劇場😽 …
claire chuang,6 個月前,5,
Ronda Chang,6 個月前,5,星空劇場超棒
Chia-lu Wu,6 個月前,5,很特別
Fqeqwq Wang,6 個月前,5,
yoling,6 個月前,5,
閃,6 個月前,5,很棒
vivi Lin (妮妮),6 個月前,5,好美🥰好棒的地方 …
阿嚕嚕,6 個月前,5,支持台灣在地產業
郭岳峰,6 個月前,5,
江維婷,6 個月前,5,
Candy Hsu,6 個月前,5,
Cyril Shen,6 個月前,5,
Justin Wang,6 個月前,5,
吳文鳳,6 個月前,5,星空劇場好美
徐詠之Sophie Hsu,6 個月前,5,
吳威弘,6 個月前,5,星獸蠻特別的，搭配個人尋星鏡，適合小朋友來玩
Lingyi Chiang,6 個月前,5,很好玩
昀珊,6 個月前,5,"亞洲第三座國際認證的暗空公園！
希望觀星環境越來越好～"
Igor Tu,6 個月前,5,讚讚讚
王寶勛,6 個月前,5,
Leon Chen,6 個月前,5,互動遊戲很創新
Tiffany K,6 個月前,5,
陳茜,6 個月前,5,
39謝沛恩,6 個月前,5,服務大哥很親切 好特別的地方
莊貽茜,6 個月前,5,
Keiran Hsiao,6 個月前,5,
張育綸,6 個月前,5,
余敏瑄,6 個月前,5,
Athena.,6 個月前,5,
賴詩涵,6 個月前,5,
ian chen,6 個月前,5,
Joanna Zheng,6 個月前,5,五星好評
kong bai,6 個月前,5,
pf chen,6 個月前,5,謝謝工作人員的熱心服務
張瑋軒,6 個月前,5,
陳采禎,6 個月前,5,
陳逸晟,6 個月前,5,
謝佳蓉,6 個月前,5,
陳俊維Chen Junwei,6 個月前,5,
劉洋志,6 個月前,5,
Ian Chen,6 個月前,5,超棒的劇場與小朋友互動
朱歆沛,6 個月前,5,
柯雅文,6 個月前,5,
Ken Liu,6 個月前,5,
Cathy Chang,6 個月前,5,
05吳孔文,6 個月前,5,
吳佳峻,6 個月前,5,
YuJu,6 個月前,5,
賴嬿伊,6 個月前,5,
王嘉君,6 個月前,5,很美的星空劇場體驗
新南國小-體育組長-鍾居燕,6 個月前,5,讚
Anna Huang,6 個月前,5,
WanTzu Lee,6 個月前,5,很精彩的前導影片 孩子期待接下來的觀星驚喜
楊仁吉,6 個月前,5,
黃Shu Cheng,6 個月前,5,很棒的地方，此生一定要來，這是國際級的暗空公園，只有親臨現場，才能在無光害的高山盡賞星空的美景，還有免費的星空導覽，感謝辛小姐的用心導覽，不可多得的人才，美麗，熱情，親切，聲音柔美，有如回家的感覺，非常開心的體驗
Gina Tu,6 個月前,5,寓教於樂的好地方
恩恩佐,6 個月前,5,
高國桂（大鯨魚）,6 個月前,5,2023/1月剛開幕，整點時間有互動尋星活動影片。嘗鮮可以考慮！
翁秀蘭,6 個月前,5,新奇的體驗
Belle Hung,6 個月前,5,
李佩珊,6 個月前,5,可以看到美麗星空超美的
劉台富,6 個月前,5,了解星空常識
ANDY LIU,6 個月前,5,不錯饗宴，網路不順
葉淑惠,6 個月前,5,
曾維明,6 個月前,5,
BoJun Zeng,6 個月前,5,
唐誥平,6 個月前,5,"很富教育啟發的星空劇場
還有超可愛的小卡片"
Chi,6 個月前,5,很棒的體驗
林嫆真,6 個月前,5,
Elaine Mau,6 個月前,5,
Eric Wang,6 個月前,5,非常棒的體驗！
林彥彤,6 個月前,5,
小李,6 個月前,5,
顏鴻選,6 個月前,5,
廖學皓,6 個月前,5,
Yaching Chang,6 個月前,5,
吳采妍,6 個月前,5,
許先生,6 個月前,5,
洪碧霞,6 個月前,5,讚嘆的劇場互動表演！讚！
Austin Chang,6 個月前,5,台灣維ㄧ暗空公園，劇場演出太精彩絕倫。大家走過不要錯過！
Wang Paul,6 個月前,5,
蕭秀珠,6 個月前,5,"很優質的賞星地方
大山環繞
劇場劇情"
劉韋杰,6 個月前,5,
Ming lih Chern,6 個月前,5,好山、好人、好星空
鄭惠文,6 個月前,5,很棒的體驗館
taku kimu,6 個月前,5,非常有趣
Cliff Kao,6 個月前,5,
Wei wang,6 個月前,5,
張碧絲,6 個月前,5,讚
chuanjang,6 個月前,5,讚
王鶴田,6 個月前,5,讚
林冠廷,6 個月前,5,
沛翎王,6 個月前,5,
鄭雅菁,6 個月前,5,
黃笠哲,6 個月前,5,
姜育涵,6 個月前,5,
高彗婷,6 個月前,5,
心綺黃,6 個月前,5,"工作人員解說詳細，親切又熱心！
情境互動式的星空劇場很適合親子共樂，一起體驗ㄛ"
陳紹慧,6 個月前,5,滿天星斗，專業星導老師上課，收獲滿滿，不虛此行。工作人員很熱心引導流程，提醒遊客注意安全。
Eirea Kho,6 個月前,5,"工作人員熱心親切，劇場很適合帶小朋友看，結束後拿到很精緻的卡片~
裡面的紀念品很漂亮，期待下次造訪開賣"
陳昭雯,6 個月前,5,
木柵許圭鑫,6 個月前,5,設施完整，內容有趣，適合休閒休憩的好地方
Elena Chiu,6 個月前,5,一定會去。
茶米人-朝晴製茶,6 個月前,5,
陳亮廷,6 個月前,5,
王炳雄,6 個月前,5,"非常棒,很喜歡這個星空劇場"
楊詠菘,6 個月前,5,
Kevin Tu,6 個月前,5,
wu-ton Chen,6 個月前,5,
Jou Monique,6 個月前,5,
Marian Chao,6 個月前,5,
vega yang,6 個月前,5,
阿蔡玩天文/越玩越有趣,6 個月前,5,一個可以讓民眾接觸天文的地方。
JC Chou,6 個月前,5,
陳英滿,6 個月前,5,
謝小宇,6 個月前,5,"很棒的地方
值得一訪！"
吳銘勇,6 個月前,5,
陳容萱,6 個月前,5,非常棒的地方，晚上的星空更迷人
Frank Weng,6 個月前,5,服務人員態度很親切，很棒！
廖啟智,6 個月前,5,謝謝南投縣政府提供這麽優質的觀星場所，星空劇場很棒喔
高維秋,6 個月前,5,未曾造訪，但觀其簡介有鼓想上去的衝動!
Eddie Hung,6 個月前,5,
Chi-Jhen Huang,6 個月前,5,這是非常美麗的地方！
蔡靜江,6 個月前,5,
王依宸,6 個月前,5,享受星河就在鳶峰❤️‍🔥
John Yo,6 個月前,5,"國際級暗空公園，
夜晚看星星超棒的啦🌟
⋯
還有可愛的互動影片，
專業的解說員加上劇場，
引領我探索對浩瀚宇宙的想像～

有幸這次晚間遇到洪景川老師帶我們星導，
他以天空為電影布幕，
用指星筆將星星連連看，
許多生動有趣的故事映在眼前

非常值得帶小孩去放鬆賞星噢噢噢"
王筑萱,6 個月前,5,
油籽文,6 個月前,5,
廖相君,6 個月前,5,暗夜浩翰星空，令人驚艷。
FanFish,6 個月前,5,
meg Chung,6 個月前,5,內容很有趣，工作人員很親切
zero 0,6 個月前,5,
eric li,6 個月前,5,"這次預約2/12（日）18：00星空劇場，工作人員十分親切、熱情，片長約20分鐘，可以讓小朋友經歷一場奇幻的星獸傳說。
觀賞完影片後，當天18：30戶外平台剛好有天文老師進行非常精彩的解說，天氣非常好，滿天星斗，讓人流連忘返，老師說的故事能力超強，深入淺出，可以將每顆星及星座命名的典故講解得十分詳盡，還帶一個直徑300mm的天文望遠鏡，讓我們觀看金星、木星（及其衛星）、火星（及恰巧經過其旁邊的彗星），這是一場令小朋友及大人一輩子都難以忘懷的觀星之旅。"
Brvve tU,6 個月前,5,"去觀景台的時候遇到有人介紹於是去體驗了星空劇場，工作人員很親切，幫我們拍了很多照片，介紹也非常用心
個人認為體驗比較適合高中以下的學生
推薦家中有小孩的家庭一同來遊玩順便觀賞鳶峰美麗的風景👍🏻"
林雅雯,7 個月前,5,"休憩時間
11:30-12:30
17:00-17:30"
