setTime,star,content,ckip_result,seg_result
3 個月前,5,我是從烏來老街一路走到內洞約1.5小時走走停停沿途風景優美從售票口到瀑布約30分鐘天氣好的話真的可以停下來大休息,['烏來(Nc) 老街(Nc) 走到(VCL) 內洞(Nc) 1.5(Neu) 小時(Na) 走走(VA) 停停(VHC) 沿途(Nc) 風景(Na) 優美(VH) 售票口(Nc) 瀑布(Na) 30(Neu) 分鐘(Nf) 天氣(Na) 停下來(VHC) 大休息(VA)'],烏來 老街 走到 內洞 1.5 小時 走走 停停 沿途 風景 優美 售票口 瀑布 30 分鐘 天氣 停下來 大休息
3 個月前,5,"瀑布很讚步道大概走了一個小時左右
很適合半天旅遊",['瀑布(Na) 步道(Na) 小時(Na) 左右(Ng) 適合(VH) 旅遊(VA)'],瀑布 步道 小時 左右 適合 旅遊
3 個月前,3,說小也不小的步道除了觀瀑步道以外其他兩個步道完全沒有風景路也不太好走偏有點原始的狀態門票原價65元,['步道(Na) 步道(Na) 以外(Ng) 其他(Neqa) 步道(Na) 沒有(VJ) 風景路(Na) 走偏(VA) 原始(VH) 狀態(Na) 門票(Na) 原價(Na) 65(Neu)'],步道 步道 以外 其他 步道 沒有 風景路 走偏 原始 狀態 門票 原價 65
3 個月前,5,超棒的地方晚些抵達停車位多還有洗手間可以使用步道很好走值得前來,['超棒(VH) 地方(Na) 抵達(VCL) 停車位(Na) 洗手間(Nc) 使用(VC) 步道(Na) 值得(VH) 前來(VCL)'],超棒 地方 抵達 停車位 洗手間 使用 步道 值得 前來
3 個月前,4,很棒的森林浴滿滿的負離子芬多精,['森林浴(Na) 滿滿(VH) 負離子(Na) 芬多精(Nf)'],森林浴 滿滿 負離子 芬多精
3 個月前,5,步道親民環境優美世外桃源,['步道(Na) 親民(VH) 環境(Na) 優美(VH) 世外桃源(Na)'],步道 親民 環境 優美 世外桃源
3 個月前,5,步道整理得很棒瀑布水量壯觀,['步道(Na) 整理(VC) 瀑布(Na) 水量(Na) 壯觀(VH)'],步道 整理 瀑布 水量 壯觀
3 個月前,5,,,
3 個月前,5,,,
3 個月前,5,吸收天然負離子,['吸收(VC) 負離子(Na)'],吸收 負離子
3 個月前,5,,,
3 個月前,4,走不累的步道,['步道(Na)'],步道
3 個月前,4,有專屬免費停車場平日入場成人65假日80驗票人員態度一般園區整體不小可先走至瀑布區再登山繞一圈至入口處路途中會出現野生獼猴可以享受負離子和芬多精的好地方,['專屬(VJ) 免費(VH) 停車場(Nc) 平日(Nd) 入場(VA) 成人(Na) 65(Neu) 假日(Nd) 驗票(VC) 人員(Na) 態度(Na) 園區(Nc) 整體(Na) 走至(VCL) 瀑布區(Nc) 登山(VA) 入口處(Nc) 途中(Na) 出現(VH) 獼猴(Na) 享受(VJ) 負離子(Na) 芬多精(Na) 地方(Na)'],專屬 免費 停車場 平日 入場 成人 65 假日 驗票 人員 態度 園區 整體 走至 瀑布區 登山 入口處 途中 出現 獼猴 享受 負離子 芬多精 地方
3 個月前,4,,,
3 個月前,5,,,
4 個月前,5,"停車場距離瀑布不遠適合親子長輩同遊共有三條主要步道觀瀑步道森林浴步道賞景步道風景優美可同時享受森林芬多精及滿滿的負離子建議早點出發畢竟停車位有限很快就停滿了
新北市民憑身分證件可以半價優惠另有各類優待票票價不高很值得前往一遊",['停車場(Nc) 瀑布(Na) 適合(VH) 親子(Na) 長輩(Na) 共有(VJ) 步道(Na) 步道(Na) 森林浴(Na) 步道(Na) 賞景(VA) 步道(Na) 風景(Na) 優美(VH) 同時(Nd) 享受(VJ) 森林(Na) 芬多精(Na) 滿滿(VH) 負離子(Na) 建議(Na) 出發(VA) 停車位(Na) 有限(VH) 停滿(VC) 新北(Nc) 市民(Na) 身分證件(Na) 半價(Na) 優惠(VJ) 優待票(Na) 票價(Na) 值得(VH) 前往(VCL)'],停車場 瀑布 適合 親子 長輩 共有 步道 步道 森林浴 步道 賞景 步道 風景 優美 同時 享受 森林 芬多精 滿滿 負離子 建議 出發 停車位 有限 停滿 新北 市民 身分證件 半價 優惠 優待票 票價 值得 前往
4 個月前,5,,,
4 個月前,5,,,
4 個月前,4,,,
4 個月前,5,,,
4 個月前,5,內洞國家森林公園有我到目前為止看過最漂亮的瀑布真的十分壯觀在上游的地方有觀景台可以拍照到瀑布下游的地方有橋可以往上游看也可以往下游看至於路徑方面可以選擇約20分鐘的路程抵達瀑布也可以選擇走行山徑難度低大概走個兩個多小時也可以順利抵達,['內洞(Nc) 國家(Na) 森林(Na) 公園(Nc) 目前(Nd) 為止(Ng) 看過(VC) 漂亮(VH) 瀑布(Na) 壯觀(VH) 上游(Nc) 地方(Na) 觀景台(Nc) 拍照到(VB) 瀑布(Na) 下游(Nc) 地方(Na) 上游(Nc) 下游(Nc) 路徑(Na) 方面(Na) 選擇(VC) 20(Neu) 分鐘(Nf) 路程(Na) 抵達(VCL) 瀑布(Na) 選擇(VC) 走行(Nv) 山徑(Na) 難度(Na) 小時(Na) 順利(VH) 抵達(VCL)'],內洞 國家 森林 公園 目前 為止 看過 漂亮 瀑布 壯觀 上游 地方 觀景台 拍照到 瀑布 下游 地方 上游 下游 路徑 方面 選擇 20 分鐘 路程 抵達 瀑布 選擇 走行 山徑 難度 小時 順利 抵達
4 個月前,3,"下過雨的隔天來湖水跟瀑布水量充足碧綠的湖水特別好看
這第一層步道平緩適合小孩走路或推娃娃車第二層之後就要走樓梯爬坡太小的小孩比較不適合上到第二層後能更接近瀑布",['隔天(Nd) 湖水(Na) 瀑布(Na) 水量(Na) 充足(VH) 碧綠(VH) 湖水(Na) 特別(VH) 好看(VH) 第一(Neu) 步道(Na) 平緩(VH) 適合(VH) 小孩(Na) 走路(VA) 娃娃車(Na) 第二(Neu) 之後(Ng) 樓梯(Na) 爬坡(VA) 小孩(Na) 適合(VH) 第二(Neu) 接近(VC) 瀑布(Na)'],隔天 湖水 瀑布 水量 充足 碧綠 湖水 特別 好看 第一 步道 平緩 適合 小孩 走路 娃娃車 第二 之後 樓梯 爬坡 小孩 適合 第二 接近 瀑布
4 個月前,5,管理完善服務細心,['管理(VC) 完善(VH) 服務(VC) 細心(VH)'],管理 完善 服務 細心
4 個月前,5,,,
4 個月前,5,,,
4 個月前,5,,,
4 個月前,4,,,
4 個月前,5,,,
4 個月前,5,,,
5 個月前,5,,,
5 個月前,5,非常美而且非常好走的行程適合闔家遊玩,['行程(Na) 適合(VH) 遊玩(VA)'],行程 適合 遊玩
5 個月前,5,,,
5 個月前,5,"新北市民半價喔

基本上有兩條步道
沿著岸走直通瀑布很輕鬆
往上走森林浴約3.2公里
會流點汗但很爽",['北市民(Nc) 半價(Na) 基本(Na) 步道(Na) 直通(VCL) 瀑布(Na) 輕鬆(VH) 森林浴(Na) 3.2(Neu) 公里(Nf)'],北市民 半價 基本 步道 直通 瀑布 輕鬆 森林浴 3.2 公里
5 個月前,5,很棒很舒服,['舒服(VH)'],舒服
5 個月前,5,仁者樂山智者樂水這地方山水兼得有難得的美景悠閒的健行步道若您有空來這裡走走呼吸大自然的負離子與芬多精想必可以洗滌你經歷塵囂污染的身心讓您煥然一新神清氣爽地踏上歸途,['仁者(VH) 樂山(VH) 智者(VH) 樂水(VH) 地方(Na) 山水(Na) 難得(VH) 美景(Na) 悠閒(VH) 健行(VA) 步道(Na) 有空(VH) 這裡(Ncd) 走走(VA) 呼吸(VC) 大自然(Nc) 負離子(Na) 芬多精(Na) 洗滌(VC) 經歷(VJ) 塵囂(Na) 污染(VC) 身心(Na) 煥然一新(VH) 神清氣爽(VH) 踏上(VC) 歸途(Na)'],仁者 樂山 智者 樂水 地方 山水 難得 美景 悠閒 健行 步道 有空 這裡 走走 呼吸 大自然 負離子 芬多精 洗滌 經歷 塵囂 污染 身心 煥然一新 神清氣爽 踏上 歸途
5 個月前,3,,,
5 個月前,5,"台灣第一芬多精
烏來內洞負離子
雙北近郊好所在
放空療癒心感受",['台灣(Nc) 第一(Neu) 芬多精(Nf) 烏來內洞(Nc) 負離子(Na) 雙北(Nc) 近郊(Nc) 所在(Na) 放空(VH) 療癒(VC) 感受(Na)'],台灣 第一 芬多精 烏來內洞 負離子 雙北 近郊 所在 放空 療癒 感受
5 個月前,4,,,
5 個月前,5,,,
5 個月前,4,,,
5 個月前,5,吸收瀑布的負離子適合嬰兒推車和輪椅行走,['吸收(VC) 瀑布(Na) 負離子(Na) 適合(VH) 嬰兒(Na) 推車(Na) 輪椅(Na) 行走(VA)'],吸收 瀑布 負離子 適合 嬰兒 推車 輪椅 行走
5 個月前,5,台北近郊一個吸收芬多精接近大自然的好地方,['台北(Nc) 近郊(Nc) 吸收(VC) 芬多精(Na) 接近(VC) 大自然(Nc) 地方(Na)'],台北 近郊 吸收 芬多精 接近 大自然 地方
5 個月前,4,,,
5 個月前,5,,,
5 個月前,5,瀑布好棒景色優美超推,['瀑布(Na) 好棒(VH) 景色(Na) 優美(VH)'],瀑布 好棒 景色 優美
5 個月前,5,,,
5 個月前,5,,,
5 個月前,5,,,
5 個月前,5,有氧淨身森林浴漫步觀景好去處,['有氧(Na) 淨身(VA) 森林浴(Na) 漫步(VA) 觀景(VC) 去處(Nc)'],有氧 淨身 森林浴 漫步 觀景 去處
5 個月前,5,新北市近郊烏來區非常著名的景點內洞瀑布的負離子含量是都市的10倍非常有益身心我們非常的常來這邊吸收負離子心情愉悅永保健康,['新北市(Nc) 近郊(Nc) 烏來區(Nc) 著名(VH) 景點(Na) 內洞(Nc) 瀑布(Na) 負離子(Na) 含量(Na) 都市(Na) 10(Neu) 有益(VJ) 身心(Na) 這邊(Ncd) 吸收(VC) 負離子(Na) 心情(Na) 愉悅(VH) 健康(VH)'],新北市 近郊 烏來區 著名 景點 內洞 瀑布 負離子 含量 都市 10 有益 身心 這邊 吸收 負離子 心情 愉悅 健康
5 個月前,3,,,
5 個月前,5,風景優美空氣好讓人非常的舒服,['風景(Na) 優美(VH) 空氣(Na) 舒服(VH)'],風景 優美 空氣 舒服
6 個月前,5,,,
6 個月前,5,,,
6 個月前,4,,,
6 個月前,5,"()

內洞可說是大台北地區
最漂亮的國家森林遊樂區
這裡以前叫做娃娃谷
原因是生態太好
蛙類眾多 夜裡的叫聲迴盪山谷因此得名
步道旁的水溝偶而也可以看的到小青蛙

從烏來老街到
內洞國家森林遊樂區距離7.4公里
公車只到烏來老街
到這裡沒有交通車可以到達
所以需要自備交通工具
平日車位還算多
家日車位可能會不夠
不然就是當爬山過來走走了

這裡入園要買門票
新北市民有優惠價
到達瀑布之前 沿途的風景很美
空氣非常清新 充滿 滿滿的負離子
都市人可以來做個
療癒身心的森林浴

途中也有幾間廁所 非常方便
還有走在這裡也要注意落石
要到達瀑布之前
會先經過桂山發電廠
沿途的河水非常的乾淨
而且裡面的魚都很大隻
這裡的瀑布有上下兩層
整條步道非常平坦
除了要近距離看瀑布以外
這裡沒有任何階梯
推嬰兒車輪椅都能輕鬆到達
非常推薦給各位朋友

()",['內洞(Nc) 大台北(Nc) 地區(Nc) 漂亮(VH) 國家(Na) 森林(Na) 遊樂區(Nc) 這裡(Ncd) 以前(Nd) 叫做(VG) 娃娃谷(Nc) 原因(Na) 生態(Na) 蛙類(Na) 眾多(VH) 夜裡(Nd) 叫聲(Na) 迴盪(VH) 山谷(Na) 得名(VH) 步道(Na) 水溝(Na) 青蛙(Na) 烏來(Nc) 老街(Nc) 國家(Na) 森林(Na) 遊樂區(Nc) 距離(Na) 7.4(Neu) 公里(Nf) 公車(Na) 烏來(Nc) 老街(Nc) 這裡(Ncd) 沒有(VJ) 交通車(Na) 到達(VCL) 需要(VK) 自備(VC) 交通(Na) 工具(Na) 平日(Nd) 車位(Na) 車位(Na) 爬山(VA) 過來(VA) 走走(VA) 這裡(Ncd) 入園(VA) 門票(Na) 新北(Nc) 市民(Na) 優惠價(Na) 瀑布(Na) 之前(Ng) 沿途(Nc) 風景(Na) 空氣(Na) 清新(VH) 充滿(VJ) 滿滿(VH) 負離子(Na) 都市人(Na) 療癒(VC) 身心(Na) 森林浴(Na) 途中(Na) 廁所(Nc) 方便(VH) 這裡(Ncd) 注意(VK) 落石(Na) 到達(VCL) 瀑布(Na) 之前(Ng) 經過(VCL) 桂山(Nc) 發電廠(Nc) 沿途(Nc) 河水(Na) 乾淨(VH) 裡面(Ncd) 這裡(Ncd) 瀑布(Na) 上下(Ncd) 步道(Na) 平坦(VH) 近距離(Na) 瀑布(Na) 以外(Ng) 這裡(Ncd) 沒有(VJ) 任何(Neqa) 階梯(Na) 嬰兒車(Na) 輪椅(Na) 輕鬆(VH) 到達(VCL) 推薦給(VC) 朋友(Na)'],內洞 大台北 地區 漂亮 國家 森林 遊樂區 這裡 以前 叫做 娃娃谷 原因 生態 蛙類 眾多 夜裡 叫聲 迴盪 山谷 得名 步道 水溝 青蛙 烏來 老街 國家 森林 遊樂區 距離 7.4 公里 公車 烏來 老街 這裡 沒有 交通車 到達 需要 自備 交通 工具 平日 車位 車位 爬山 過來 走走 這裡 入園 門票 新北 市民 優惠價 瀑布 之前 沿途 風景 空氣 清新 充滿 滿滿 負離子 都市人 療癒 身心 森林浴 途中 廁所 方便 這裡 注意 落石 到達 瀑布 之前 經過 桂山 發電廠 沿途 河水 乾淨 裡面 這裡 瀑布 上下 步道 平坦 近距離 瀑布 以外 這裡 沒有 任何 階梯 嬰兒車 輪椅 輕鬆 到達 推薦給 朋友
6 個月前,4,,,
6 個月前,5,,,
6 個月前,5,"內洞舊稱娃娃谷豐富的蕨類植物多達數十種水質非常清澈生態環境優園區內最重要的主角就是在位於觀瀑步道終點的內洞瀑布上下層不同的風貌帶給遊人不同的多元享受
在炎炎夏日時分不妨從悶熱的都市中放下煩心的事物來到內洞森林遊樂區享受一個清涼的午後森林浴吧 ",['內洞(Nc) 舊稱(VG) 娃娃谷(Nc) 豐富(VHC) 蕨類(Na) 植物(Na) 多達(VJ) 數十(Neu) 水質(Na) 清澈(VH) 生態(Na) 環境(Na) 園區(Nc) 重要(VH) 主角(Na) 位於(VCL) 步道(Na) 終點(Na) 內洞(Nc) 瀑布(Na) 上下(Ncd) 不同(VH) 風貌(Na) 帶給(VD) 遊人(Na) 不同(VH) 多元(VH) 享受(Nv) 炎炎夏日(Nd) 時分(Na) 悶熱(VH) 都市(Na) 放下(VC) 煩心(VHC) 事物(Na) 來到(VCL) 內洞(Nc) 森林(Na) 遊樂區(Nc) 享受(VJ) 清涼(VH) 午後(Nd) 森林(Na) 浴吧(Nc)'],內洞 舊稱 娃娃谷 豐富 蕨類 植物 多達 數十 水質 清澈 生態 環境 園區 重要 主角 位於 步道 終點 內洞 瀑布 上下 不同 風貌 帶給 遊人 不同 多元 享受 炎炎夏日 時分 悶熱 都市 放下 煩心 事物 來到 內洞 森林 遊樂區 享受 清涼 午後 森林 浴吧
6 個月前,3,,,
6 個月前,5, ,[''],
6 個月前,5,,,
6 個月前,5,芬多精負離子滿滿的地方,['芬多精(Nc) 負離子(VJ) 滿滿(VH) 地方(Na)'],芬多精 負離子 滿滿 地方
6 個月前,5,國慶連假 入場全半票優惠 ,['國慶(Nd) 入場(VA) 優惠(VJ)'],國慶 入場 優惠
6 個月前,5,,,
6 個月前,5,是個好地方芬多精超贊只是門票有點貴平日65元假日80元新北市民40元,['地方(Na) 超贊(Na) 門票(Na) 平日(Nd) 65(Neu) 假日(Nd) 80(Neu) 新北(Nc) 市民(Na) 40(Neu)'],地方 超贊 門票 平日 65 假日 80 新北 市民 40
6 個月前,5,到瀑布的步道很適合小小孩很好走,['瀑布(Na) 步道(Na) 適合(VH) 小孩(Na)'],瀑布 步道 適合 小孩
6 個月前,5,步道難度不高建議可以走環狀路線完整體驗及享受森林浴,['步道(Na) 難度(Na) 建議(VE) 環狀(Na) 路線(Na) 完整(VH) 體驗(VC) 享受(VJ) 森林(Na)'],步道 難度 建議 環狀 路線 完整 體驗 享受 森林
6 個月前,5,一段時間沒來內洞 感覺變化滿多的 經過多年休園 步道規劃更為完善 很適合散步健行 記得以前樹林茂密 北勢溪都被遮蔽住 現在沿途欣賞美麗的北勢溪 上層瀑的涼亭也不見了 颱風重創後沿途景致有些不同 森林浴步道倒是第一次走 沿路生態豐富 參天古木讓我讚嘆不已 小樹苗展現生命力,['時間(Na) 內洞(Na) 感覺(Na) 變化(Na) 滿多(VH) 經過(VCL) 休園(VA) 步道(Na) 規劃(VC) 完善(VH) 適合(VH) 散步(VA) 健行(VA) 記得(VK) 以前(Nd) 樹林(Na) 茂密(VH) 北勢溪(Nc) 遮蔽住(VC) 現在(Nd) 沿途(Nc) 欣賞(VJ) 美麗(VH) 北勢溪(Nc) 涼亭(Na) 不見了(VH) 颱風(Na) 重創(VC) 沿途(Nc) 景致(Na) 不同(VH) 森林(Na) 浴步道(VA) 第一(Neu) 生態(Na) 豐富(VHC) 參天古木(VH) 讚嘆(VE) 樹苗(Na) 展現(VC) 生命力(Na)'],時間 內洞 感覺 變化 滿多 經過 休園 步道 規劃 完善 適合 散步 健行 記得 以前 樹林 茂密 北勢溪 遮蔽住 現在 沿途 欣賞 美麗 北勢溪 涼亭 不見了 颱風 重創 沿途 景致 不同 森林 浴步道 第一 生態 豐富 參天古木 讚嘆 樹苗 展現 生命力
6 個月前,4,,,
6 個月前,3,"1.山路不好走很陡65歲以上長者不宜
2.從入口到樂水橋瀑布的平坦路頂多走30分鐘就到了就沒得走了
3.沒有足夠的可供休憩的地方沒得逗留
4.花時間及精神開車1個多小時上山只能走路30分鐘CP值不高
5.因此除了走路必須增加其他活動項目譬如再安排到老街逛逛或到野溪玩水",['山路(Na) 65(Neu) 以上(Ng) 長者(Na) 不宜(VL) 入口(Nc) 樂水橋(Nc) 瀑布(Na) 平坦(VH) 路頂(Na) 30(Neu) 分鐘(Nf) 沒有(VJ) 足夠(VH) 休憩(VA) 地方(Na) 逗留(VA) 時間(Na) 精神(Na) 開車(VA) 小時(Na) 上山(VA) 走路(VA) 30(Neu) 分鐘(Nf) 走路(VA) 增加(VHC) 其他(Neqa) 活動(Na) 項目(Na) 安排(VE) 老街(Nc) 逛逛(VCL) 野溪(Na) 玩水(VA)'],山路 65 以上 長者 不宜 入口 樂水橋 瀑布 平坦 路頂 30 分鐘 沒有 足夠 休憩 地方 逗留 時間 精神 開車 小時 上山 走路 30 分鐘 走路 增加 其他 活動 項目 安排 老街 逛逛 野溪 玩水
6 個月前,4,非常親民的步道 連銀髮族都適合呼吸負離子的好點,['親民(VH) 步道(Na) 銀髮族(Na) 適合(VH) 呼吸(VC) 負離子(Na) 好點(Na)'],親民 步道 銀髮族 適合 呼吸 負離子 好點
6 個月前,5,,,
6 個月前,5,離入口約一公里慢步來回一小時步道很好走森林瀑布天然芬多精,['入口(Nc) 公里(Nf) 來回(VCL) 小時(Na) 步道(Na) 森林(Na) 瀑布(Na) 芬多精(Na)'],入口 公里 來回 小時 步道 森林 瀑布 芬多精
6 個月前,4,,,
6 個月前,4,"三個步道賞景步道森林浴步道觀瀑步道剛好連成一個Ｏ型

內洞森遊區最著名的 內洞瀑布負離子含量是全台之冠

賞景步道多碎石落葉個人認為比較適合上坡

走在森林中享受芬多精在觀瀑台吸收滿滿的負離子CP值超高",['步道(Na) 賞景(VA) 步道(Na) 森林浴(Na) 步道(Na) 步道(Na) 連成(VG) Ｏ型(Na) 內洞(Nc) 森遊區(Nc) 著名(VH) 內洞(Nc) 瀑布(Na) 負離子(Na) 含量(Na) 賞景(VA) 步道(Na) 碎石(Na) 落葉(Na) 認為(VE) 適合(VH) 上坡(Na) 森林(Na) 享受(VJ) 芬多精(Na) 觀瀑台(Nc) 吸收(VC) 滿滿(VH) 負離子(Na)'],步道 賞景 步道 森林浴 步道 步道 連成 Ｏ型 內洞 森遊區 著名 內洞 瀑布 負離子 含量 賞景 步道 碎石 落葉 認為 適合 上坡 森林 享受 芬多精 觀瀑台 吸收 滿滿 負離子
6 個月前,4,很舒服的步道,['舒服(VH) 步道(Na)'],舒服 步道
6 個月前,5,,,
6 個月前,5,輕鬆散步努力吸芬多精及負離子,['輕鬆(VH) 散步(VA) 努力(VH) 芬多精(Na) 負離子(Na)'],輕鬆 散步 努力 芬多精 負離子
6 個月前,5,如果用google導航有可能導錯位置請看到派出所後依指標左轉,['導航(VB) 導錯(Nv) 位置(Na) 看到(VE) 派出所(Nc) 指標(Na) 左轉(VA)'],導航 導錯 位置 看到 派出所 指標 左轉
6 個月前,5,,,
6 個月前,4,台北近郊的國家森林短暫的車程就可以享受森林浴飽吸芬多精  並且開放寵物繫繩入園 建議平日大清早自行開車前往,['台北(Nc) 近郊(Nc) 國家(Na) 森林(Na) 短暫(VH) 車程(Na) 享受(VJ) 森林浴(Na) 飽吸(VH) 芬多精(Na) 開放(VC) 寵物(Na) 入園(VCL) 建議(VE) 平日(Nd) 大清早(Nd) 開車(VA) 前往(VCL)'],台北 近郊 國家 森林 短暫 車程 享受 森林浴 飽吸 芬多精 開放 寵物 入園 建議 平日 大清早 開車 前往
6 個月前,3,,,
6 個月前,5,"水濂興波造漣漪
青山映曲寫綠意
婉約清溪畫蔥鬱
輕風拂影顯搖曳",['興波(Na) 漣漪(Na) 青山(Na) 映曲(Na) 綠意(Na) 婉約(VH) 蔥鬱(VH) 輕風(Na) 拂影(Na) 搖曳(VAC)'],興波 漣漪 青山 映曲 綠意 婉約 蔥鬱 輕風 拂影 搖曳
6 個月前,5,"有三層的瀑布可賞滿滿的負離子可吸生態環境保持也相當完整前段路程算平緩適合老少咸宜賞瀑布來回約一個小時左右帶個飯糰水果在附近野餐一下再返家
有各類蕨類動植物蝴蝶飛舞鳥類鳴唱一路作陪更有小型的水利發電廠可看花點門票費也算值得",['瀑布(Na) 滿滿(VH) 負離子(Na) 生態(Na) 環境(Na) 保持(VJ) 完整(VH) 路程(Na) 平緩(VH) 適合(VH) 老少(VH) 咸宜(VH) 瀑布(Na) 來回(VCL) 小時(Na) 左右(Ng) 飯糰(Na) 水果(Na) 附近(Nc) 野餐(VA) 一下(Nd) 蕨類(Na) 動植物(Na) 蝴蝶(Na) 飛舞(VA) 鳥類(Na) 鳴唱(VC) 作陪(VA) 小型(Na) 水利(Na) 發電廠(Nc) 門票費(Na) 值得(VH)'],瀑布 滿滿 負離子 生態 環境 保持 完整 路程 平緩 適合 老少 咸宜 瀑布 來回 小時 左右 飯糰 水果 附近 野餐 一下 蕨類 動植物 蝴蝶 飛舞 鳥類 鳴唱 作陪 小型 水利 發電廠 門票費 值得
6 個月前,5,舒爽清淨接近大自然的好選擇,['舒爽(VH) 清淨(VH) 接近(VC) 大自然(Nc) 選擇(VC)'],舒爽 清淨 接近 大自然 選擇
6 個月前,5,,,
6 個月前,5,園區內風景優美適合健行散步全家大小都可輕鬆走完全程延途可以看到溪流與瀑布讓人感到十分輕爽悠閒而且門票只要65元十分便宜,['園區(Nc) 風景(Na) 優美(VH) 適合(VH) 健行(VA) 散步(VA) 全家(Neqa) 大小(Na) 輕鬆(VH) 走完(VCL) 全程(Neqa) 延途(Na) 看到(VE) 溪流(Na) 瀑布(Na) 感到(VK) 輕爽(VH) 悠閒(VH) 門票(Na) 65(Neu) 便宜(VH)'],園區 風景 優美 適合 健行 散步 全家 大小 輕鬆 走完 全程 延途 看到 溪流 瀑布 感到 輕爽 悠閒 門票 65 便宜
7 個月前,5,,,
7 個月前,4,綠水藍天空氣清新瀑布氣勢雄偉壯闊,['綠水(Na) 藍天(Na) 空氣(Na) 清新(VH) 瀑布(Na) 氣勢(Na) 雄偉(VH) 壯闊(VH)'],綠水 藍天 空氣 清新 瀑布 氣勢 雄偉 壯闊
