setTime,star,content,ckip_result,seg_result
2 週前,3,,,
2 週前,5,,,
2 週前,3,,,
2 週前,2,在這古色古香的地方建議真的是不要在那邊喇叭開超大聲唱歌,['古色古香(VH) 地方(Na) 建議(VE) 那邊(Ncd) 喇叭(Na) 超大聲(Na) 唱歌(VA)'],古色古香 地方 建議 那邊 喇叭 超大聲 唱歌
2 週前,5,假日人潮很多東西多樣性,['假日(Nd) 人潮(Na) 很多(Neqa) 東西(Na) 多樣性(Na)'],假日 人潮 很多 東西 多樣性
2 週前,3,,,
2 週前,5,,,
2 週前,5,好玩好逛的老街,['好玩(VH) 好逛(VH) 老街(Nc)'],好玩 好逛 老街
2 週前,5,,,
2 週前,4,,,
2 週前,3,老街漂亮但商家很市儈感覺就是要賺遊客錢的,['老街(Nc) 漂亮(VH) 商家(Na) 市儈(VH) 感覺(VK) 遊客(Na)'],老街 漂亮 商家 市儈 感覺 遊客
2 週前,4,,,
2 週前,4,,,
2 週前,5,,,
2 週前,5,我買了茶好喝,['好喝(VH)'],好喝
2 週前,5,古色 古香 祖師廟很靈,['古色(Na) 古香(VH) 祖師廟(Na)'],古色 古香 祖師廟
2 週前,5,最棒的老街,['老街(Nc)'],老街
2 週前,5,不錯的地方,['不錯(VH) 地方(Na)'],不錯 地方
2 週前,5,,,
2 週前,4,,,
2 週前,5,,,
2 週前,5,,,
2 週前,5,,,
2 週前,5,"厚道飲食餐廳在二樓
很有古早味料理很好吃",['飲食(Na) 餐廳(Nc) 二樓(Nc) 古早味(Na) 料理(Na) 好吃(VH)'],飲食 餐廳 二樓 古早味 料理 好吃
2 週前,3,,,
2 週前,5,,,
2 週前,4,"這裡的街道古老懷舊有我喜歡的金牛角與手工牛皮鞋店可惜的是保有年代感的店家偏少數而且很早就休息
The streets here are oldfashioned and nostalgic with my favorite handmade leather shoe stores and bakeries selling golden croissant. Unfortunately there are only a few shops that have a sense of history and they have closed early.",['這裡(Ncd) 街道(Na) 古老(VH) 懷舊(VH) 喜歡(VK) 金牛角(Na) 手工牛(Na) 皮鞋店(Nc) 可惜(VH) 保有(VJ) 年代感(Na) 店家(Na) 少數(Neqa) 休息(VA)'],這裡 街道 古老 懷舊 喜歡 金牛角 手工牛 皮鞋店 可惜 保有 年代感 店家 少數 休息
2 週前,4,,,
2 週前,4,,,
2 週前,5,,,
2 週前,2,常去造訪感覺沒有獨有特色只是買個金牛角才會去,['造訪(VC) 感覺(VK) 沒有(VJ) 獨有(VJ) 特色(Na) 金牛角(Na)'],造訪 感覺 沒有 獨有 特色 金牛角
2 週前,4,,,
2 週前,5,祖籍家鄉很親切,['祖籍(Na) 家鄉(Nc) 親切(VH)'],祖籍 家鄉 親切
2 週前,5,,,
2 週前,5,,,
2 週前,5,假日的好去處,['假日(Nd) 去處(Nc)'],假日 去處
2 週前,5,,,
2 週前,5,老街不長但乾淨整潔還有公共垃圾桶很加分,['老街(Nc) 乾淨(VH) 整潔(VH) 垃圾桶(Na) 加分(VB)'],老街 乾淨 整潔 垃圾桶 加分
2 週前,5,,,
2 週前,5,,,
2 週前,5,"下午五點 沒什麼人潮
買東西也不用排隊",['下午(Nd) 五點(Nd) 人潮(Na) 東西(Na) 排隊(VA)'],下午 五點 人潮 東西 排隊
2 週前,4,金牛角好吃,['金牛角(Nc) 好吃(VH)'],金牛角 好吃
2 週前,4,,,
2 週前,4,"天氣還不錯
人潮也剛好",['天氣(Na) 不錯(VH) 人潮(Na) 剛好(VH)'],天氣 不錯 人潮 剛好
2 週前,5,適合出外走走也可以騎腳踏車散散心,['適合(VH) 出外(VA) 走走(VA) 腳踏車(Na) 散散心(VH)'],適合 出外 走走 腳踏車 散散心
2 週前,5,,,
2 週前,4,古色古香 古蹟需要靠大家共同維護才能延續,['古色古香(VH) 古蹟(Na) 需要(VK) 維護(VC) 延續(VJ)'],古色古香 古蹟 需要 維護 延續
2 週前,5,,,
2 週前,5,,,
2 週前,4,,,
2 週前,5,古色古香可以來走走,['古色古香(VH) 走走(VA)'],古色古香 走走
2 週前,4,,,
2 週前,5,,,
2 週前,4,,,
2 週前,5,老街還保留了古時建築風格沿途的商店很多確不違和還有一些民俗技藝留傳在現在的社會上很不簡單希望美好的懷舊事物能永存讓人們還有機會再回味過去的曾經....,['老街(Nc) 保留(VC) 古時(Nd) 建築(Na) 風格(Na) 沿途(Nc) 商店(Nc) 很多(Neqa) 違和(VC) 一些(Neqa) 民俗(Na) 技藝(Na) 留傳(VB) 現在(Nd) 社會(Na) 簡單(VH) 希望(VK) 美好(VH) 懷舊(VH) 事物(Na) 永存(VH) 人們(Na) 機會(Na) 回味(VJ) 過去(Nd)'],老街 保留 古時 建築 風格 沿途 商店 很多 違和 一些 民俗 技藝 留傳 現在 社會 簡單 希望 美好 懷舊 事物 永存 人們 機會 回味 過去
2 週前,3,,,
2 週前,5,,,
2 週前,3,,,
2 週前,5,價格公道  很好吃,['價格(Na) 公道(Na) 好吃(VH)'],價格 公道 好吃
2 週前,4,假日值得推薦休閒的好去處,['假日(Nd) 值得(VH) 推薦(VC) 休閒(VA) 去處(Nc)'],假日 值得 推薦 休閒 去處
2 週前,4,,,
2 週前,4,,,
2 週前,5,,,
2 週前,5,過去和現代洪流的軌跡,['過去(Nd) 現代(VH) 洪流(Na) 軌跡(Na)'],過去 現代 洪流 軌跡
2 週前,4,,,
2 週前,2,,,
2 週前,5,,,
2 週前,5,,,
2 週前,3,還可以,[''],
2 週前,5,,,
2 週前,1,"在三峽9号省道旁老街歷經全面整修拉皮現在的街景古意又華麗
走在街上清風拂面飘飘欲仙街上琳琅满目举凡金牛角糖䓤
豬腸仔糖凉圆花生酥花技丸
臭豆腐豬血糕.大条米粉 矬冰
葱抓餅香腸 應有盡有不該有的也不會有走完老街到祖師廟
每逢正月初六有舉辦去豬公(比大)競赛是一大盛事(第一名的豬公肉再台斤約1500元吃平安ㄟ)
过了廟廣場來到三峽舊橋
有大大小小陀羅表演絶頂持技
目不轉晴看了嘖嘖稱奇所谓台上三看分鐘台下三年功
一点也不假...來了决不虛此行",['三峽(Nc) 9号(Neu) 省道(Nc) 老街(Nc) 歷經(VJ) 整修(VC) 現在(Nd) 街景(Na) 古意(Na) 華麗(VH) 清風(Na) 拂面(VC) 飘飘(VH) 欲仙街(Na) 琳琅满目(VH) 举凡(VA) 金牛角糖(Na) 豬腸仔糖(Na) 凉圆(VH) 花生(Na) 花技丸(Na) 豆腐(Na) 豬血糕(Na) 大条米粉(Na) 抓餅(VC) 香腸(Na) 應有盡有(VH) 走完(VCL) 老街(Nc) 祖師廟(Nc) 正月(Nd) 初六(Nd) 舉辦(VC) 去豬公(VCL) 競赛(Na) 盛事(Na) 第一(Neu) 豬公肉(Na) 台斤(Na) 1500(Neu) 平安(VH) 廣場(Nc) 來到(VCL) 三峽(Nc) 大大小小(VH) 陀羅(Na) 表演(VC) 嘖嘖稱奇(VA) 所谓(VK) 分鐘(Nc) 不虛此(VH)'],三峽 9号 省道 老街 歷經 整修 現在 街景 古意 華麗 清風 拂面 飘飘 欲仙街 琳琅满目 举凡 金牛角糖 豬腸仔糖 凉圆 花生 花技丸 豆腐 豬血糕 大条米粉 抓餅 香腸 應有盡有 走完 老街 祖師廟 正月 初六 舉辦 去豬公 競赛 盛事 第一 豬公肉 台斤 1500 平安 廣場 來到 三峽 大大小小 陀羅 表演 嘖嘖稱奇 所谓 分鐘 不虛此
2 週前,5,初次來訪黃昏時分華燈初上非常美妙,['來訪(VA) 黃昏(Nd) 時分(Na) 華燈初上(VH) 美妙(VH)'],來訪 黃昏 時分 華燈初上 美妙
2 週前,3,,,
2 週前,4,很有趣,['有趣(VH)'],有趣
2 週前,3,老街適合蹓小孩吃吃喝喝就如同夜市般的熱鬧周末人擠人要考慮,['老街(Nc) 適合(VH) 小孩(Na) 吃吃(VC) 喝喝(VC) 如同(VG) 夜市(Nc) 熱鬧(VH) 周末(Nd) 考慮(VE)'],老街 適合 小孩 吃吃 喝喝 如同 夜市 熱鬧 周末 考慮
2 週前,5,三角湧老街,['三角湧(Na) 老街(Nc)'],三角湧 老街
2 週前,5,,,
2 週前,5,,,
2 週前,5,,,
2 週前,4,,,
2 週前,4,拍照好地方 但東西很少 偏無聊,['拍照(VB) 地方(Na) 東西(Na) 無聊(VH)'],拍照 地方 東西 無聊
2 週前,5,每次來這都有不一樣的驚喜旅途雖遠但值得,['一樣(VH) 驚喜(VH) 旅途(Na) 值得(VH)'],一樣 驚喜 旅途 值得
2 週前,4,,,
2 週前,5,,,
3 週前,5,這是全台灣最友善的老街了每一家店家都待人和藹可親照著攻略上的美食按圖索驥幾乎也都不踩雷是一個很值得假日去餵飽肚子的好地方,['台灣(Nc) 友善(VH) 老街(Nc) 店家(Na) 待人(VC) 和藹可親(VH) 攻略(VC) 美食(Na) 按圖索驥(VA) 踩雷(VC) 值得(VH) 假日(Nd) 餵飽(VC) 肚子(Na) 地方(Na)'],台灣 友善 老街 店家 待人 和藹可親 攻略 美食 按圖索驥 踩雷 值得 假日 餵飽 肚子 地方
3 週前,4,逛街及購物的感覺還好吃了勇伯豆花買了金三峽的金牛角另外還買了麻糬服務及品質都不錯感覺很好吃,['逛街(VA) 購物(VA) 感覺(Na) 好吃(VH) 豆花(Na) 金三峽(Nc) 金牛角(Nc) 麻糬(Na) 服務(VC) 品質(Na) 不錯(VH) 感覺(VK) 好吃(VH)'],逛街 購物 感覺 好吃 豆花 金三峽 金牛角 麻糬 服務 品質 不錯 感覺 好吃
3 週前,4,,,
3 週前,5,,,
3 週前,4,逛老街吃些古早味 還不錯,['老街(Nc) 古早味(Na) 不錯(VH)'],老街 古早味 不錯
3 週前,3,"逛逛還可以
好吃的東西很少",['逛逛(VCL) 好吃(VH) 東西(Na)'],逛逛 好吃 東西
3 週前,4,,,
3 週前,3,超無聊,['無聊(VH)'],無聊
3 週前,5,老街裡的金牛角可試吃古色古味很多古玩童玩店不錯逛停車可停三峽國小平日20元時假日40元時,['老街(Nc) 金牛角(Nc) 試吃(VF) 古色(Na) 古味(Na) 很多(Neqa) 古玩(Na) 童玩店(Na) 不錯(VH) 停車(VA) 三峽(Nc) 國小(Nc) 平日(Nd) 20(Neu) 假日(Nd) 40(Neu)'],老街 金牛角 試吃 古色 古味 很多 古玩 童玩店 不錯 停車 三峽 國小 平日 20 假日 40
3 週前,3,,,
3 週前,5,好逛好吃好多多人,['多多(Neqa)'],多多
3 週前,4,,,
3 週前,4,,,
3 週前,5,走走逛逛吃吃喝喝很適合一家大小及朋友的好去處,['走走(VA) 逛逛(VCL) 適合(VH) 大小(Na) 朋友(Na) 去處(Nc)'],走走 逛逛 適合 大小 朋友 去處
3 週前,4,,,
3 週前,5,,,
3 週前,5,,,
3 週前,3,,,
3 週前,5,,,
3 週前,5,,,
3 週前,4,商店不多,['商店(Nc)'],商店
3 週前,5,,,
3 週前,4,,,
3 週前,3,,,
3 週前,5,,,
3 週前,4,,,
3 週前,4,,,
3 週前,5,很多年沒去三峽老街了 今天去人蠻多的  吃的幾乎都要排隊 但速度都很快  主要是很想吃金牛角麵包  總之今天吃喝逛的很開心,['很多(Neqa) 三峽(Nc) 老街(Nc) 今天(Nd) 排隊(VA) 速度(Na) 金牛角(Na) 麵包(Na) 今天(Nd) 開心(VH)'],很多 三峽 老街 今天 排隊 速度 金牛角 麵包 今天 開心
3 週前,5,,,
3 週前,4,帶著優閒的心情  好吃好玩好停車,['優閒(VH) 心情(Na) 好吃(VH) 好玩(VH) 停車(VA)'],優閒 心情 好吃 好玩 停車
3 週前,4,古蹟清水祖師,['古蹟(Na) 清水(Nc) 祖師(Na)'],古蹟 清水 祖師
3 週前,5,在地古早味應有盡有,['古早味(Na) 應有盡有(VH)'],古早味 應有盡有
3 週前,4,有歷史的老街美食遊樂一應俱全但真的不好停車,['歷史(Na) 老街(Nc) 美食(Na) 遊樂(VA) 一應俱全(VH) 停車(VA)'],歷史 老街 美食 遊樂 一應俱全 停車
3 週前,4,老街很漂亮不過可以當正餐吃的小吃偏少,['老街(Nc) 漂亮(VH) 正餐(Na) 小吃(Na)'],老街 漂亮 正餐 小吃
3 週前,5,,,
3 週前,4,,,
3 週前,4,很好,[''],
3 週前,3,,,
3 週前,5,,,
3 週前,4,,,
3 週前,4,老街巡禮古色古香,['老街(Nc) 巡禮(VA) 古色古香(VH)'],老街 巡禮 古色古香
3 週前,1,,,
3 週前,4,"百年老街 可惜有些屋子有翻修 讓古味減少了幾分 你
金牛角還不錯吃 有好幾種口味 可買綜合的 祖師廟 要去看看 求個平安",['老街(Nc) 可惜(VH) 屋子(Na) 翻修(VC) 古味(Na) 減少(VHC) 金牛角(Na) 不錯(VH) 好幾(Neu) 口味(Na) 祖師廟(Nc) 看看(VC) 平安(VH)'],老街 可惜 屋子 翻修 古味 減少 金牛角 不錯 好幾 口味 祖師廟 看看 平安
3 週前,5,,,
3 週前,5,,,
3 週前,5,,,
3 週前,3,,,
3 週前,5,很快就進行了一趟旅程在這一刻202304010933抵達長福橋+長福嚴+金牛摸頭一定出頭+摸牛啐大富貴摸牛嘎是穩噠噠一整個人都精血沖滿喜氣在去宰樞廟玄天上帝廟新北市市定古積好精緻的地方 ,['進行(VC) 旅程(Na) 202304010933(Neu) 抵達(VCL) 長福橋(Nc) 金牛摸頭(VA) 出頭(VH) 摸牛(VC) 富貴(Na) 穩噠噠(VH) 精血(Na) 沖滿(VC) 喜氣(Na) 宰樞廟(VC) 玄天上帝(Na) 北市(Nc) 市定(Nc) 古積(Nd) 精緻(VH) 地方(Na)'],進行 旅程 202304010933 抵達 長福橋 金牛摸頭 出頭 摸牛 富貴 穩噠噠 精血 沖滿 喜氣 宰樞廟 玄天上帝 北市 市定 古積 精緻 地方
3 週前,3,需要早點到因為車位常常滿,['需要(VK) 車位(Na)'],需要 車位
3 週前,5,,,
3 週前,5,黃昏散步好地方,['黃昏(Nd) 散步(VA) 地方(Na)'],黃昏 散步 地方
3 週前,4,,,
3 週前,4,,,
3 週前,5,,,
3 週前,5,街道很乾淨人群很多美食可口稍微要排隊的,['街道(Na) 乾淨(VH) 人群(Na) 很多(Neqa) 美食(Na) 可口(VH) 排隊(VA)'],街道 乾淨 人群 很多 美食 可口 排隊
3 週前,4,,,
3 週前,5,,,
3 週前,5,,,
3 週前,3,,,
3 週前,3,路窄人多米台目沒以前好吃金牛角各家賣的都還是不啊,['台目(Nc) 以前(Nd) 好吃(VH) 金牛角(Na)'],台目 以前 好吃 金牛角
3 週前,5,,,
3 週前,5,,,
3 週前,5,,,
3 週前,5,,,
3 週前,4,,,
3 週前,4,,,
3 週前,5,"好逛 ....
值得再去...  ",['值得(VH)'],值得
3 週前,4,周邊的機車跟車輛可以不用進到老街會好很多,['周邊(Nc) 機車(Na) 車輛(Na) 進到(VCL) 老街(Nc) 很多(Neqa)'],周邊 機車 車輛 進到 老街 很多
3 週前,3,跟很多老街太相似 沒什麼特色,['很多(Neqa) 老街(Nc) 相似(VH) 特色(Na)'],很多 老街 相似 特色
3 週前,1,,,
3 週前,3,,,
3 週前,5,,,
3 週前,5,進步神速,['進步(VH) 神速(VH)'],進步 神速
3 週前,5,,,
3 週前,5,,,
3 週前,4,還蠻古色古香的地方 連假的時候真的很擠 但是牛角麵包很讚,['古色古香(VH) 地方(Na) 時候(Na) 牛角(Na) 麵包(Na)'],古色古香 地方 時候 牛角 麵包
3 週前,5,,,
3 週前,5,,,
3 週前,5,好逛,[''],
3 週前,5,,,
3 週前,5,,,
3 週前,4,,,
3 週前,5,非常有復古風味的老街之一其名產金牛角攤位多到不需要大排長龍即可在短時間內購買到,['復古(VH) 風味(Na) 老街(Nc) 名產(Na) 金牛角(Na) 攤位(Na) 需要(VK) 大排長龍(VH) 時間(Na) 購買到(VC)'],復古 風味 老街 名產 金牛角 攤位 需要 大排長龍 時間 購買到
3 週前,5,,,
3 週前,5,好逛好買,[''],
3 週前,5,懷舊氛圍的老街歷史感十足,['懷舊(VH) 氛圍(Na) 老街(Nc) 歷史感(Na) 十足(VH)'],懷舊 氛圍 老街 歷史感 十足
3 週前,5,,,
3 週前,4,,,
3 週前,4,"複合式餐飲店有義大利麵 有韓式有傳統水餃環境乾淨謝謝店家讓我充電
水餃不錯吃15顆113元 算能吃飽 有供應水",['餐飲店(Nc) 義大利(Na) 麵 (Na) 韓式(Na) 傳統(VH) 水餃(Na) 環境(Na) 乾淨(VH) 謝謝(VJ) 店家(Na) 充電(VA) 水餃(Na) 不錯(VH) 15(Neu) 113(Neu) 吃飽(VH) 供應(VD)'],餐飲店 義大利 麵  韓式 傳統 水餃 環境 乾淨 謝謝 店家 充電 水餃 不錯 15 113 吃飽 供應
3 週前,5,"人潮頗多沒地方休息沒地方坐都是走路站著
適合消磨時間散步的老街",['人潮(Na) 頗多(VH) 地方(Na) 休息(VA) 地方(Na) 走路(VA) 適合(VH) 消磨(VC) 時間(Na) 散步(VA) 老街(Nc)'],人潮 頗多 地方 休息 地方 走路 適合 消磨 時間 散步 老街
3 週前,5,,,
3 週前,4,,,
3 週前,5,,,
3 週前,4,,,
3 週前,5,,,
3 週前,5,,,
3 週前,4,人流回籠商家大排長龍,['人流(Na) 回籠(VA) 商家(Na) 大排長龍(VH)'],人流 回籠 商家 大排長龍
3 週前,5,,,
3 週前,5,,,
3 週前,4,,,
3 週前,5,,,
3 週前,3,,,
3 週前,2,,,
3 週前,4,,,
3 週前,5,,,
3 週前,3,,,
3 週前,5,讚,[''],
3 週前,5,,,
3 週前,5,假日人很多牛角麵包好吃,['假日人(Nd) 很多(Neqa) 牛角(Na) 麵包(Na) 好吃(VH)'],假日人 很多 牛角 麵包 好吃
3 週前,5,很高興在城外旅行便宜的食物,['高興(VK) 旅行(VA) 便宜(VH) 食物(Na)'],高興 旅行 便宜 食物
3 週前,4,,,
3 週前,5,,,
3 週前,1,,,
3 週前,5,這是我喜歡的令人耳目一新的興趣點自然風光和老街購物產品都很好客戶服務也很好,['喜歡(VK) 耳目一新(VH) 興趣點(Na) 自然(VH) 風光(Na) 老街(Nc) 購物(VA) 產品(Na) 客戶(Na) 服務(VC)'],喜歡 耳目一新 興趣點 自然 風光 老街 購物 產品 客戶 服務
3 週前,5,地靈人傑老街保存古蹟及文物非常值得來此旅遊勝地讚,['地靈人傑(Na) 老街(Nc) 保存(VC) 古蹟(Na) 文物(Na) 值得(VH) 旅遊(VA) 勝地(Na)'],地靈人傑 老街 保存 古蹟 文物 值得 旅遊 勝地
3 週前,5,一個有歷史故事的地方,['歷史(Na) 故事(Na) 地方(Na)'],歷史 故事 地方
3 週前,4,,,
3 週前,4,,,
3 週前,5,有人知道這裡其實有坡度的嗎,['知道(VK) 這裡(Ncd) 坡度(Na)'],知道 這裡 坡度
3 週前,4,,,
3 週前,5,故鄉老街真正老街沒有太多現代產物只為找回童年時的回憶,['故鄉(Nc) 老街(Nc) 老街(Nc) 沒有(VJ) 太多(Neqa) 現代(VH) 產物(Na) 找回(VC) 童年(Na) 回憶(VK)'],故鄉 老街 老街 沒有 太多 現代 產物 找回 童年 回憶
3 週前,4,,,
3 週前,4,,,
3 週前,5,,,
3 週前,4,古色古香的紅磚巷弄巴洛克風格的老街建築推薦在地美食金三峽牛角米苔目老街豬腱飯,['古色古香(VH) 紅磚(Na) 巷弄(Na) 風格(Na) 老街(Nc) 建築(Na) 推薦(VC) 美食(Na) 牛角(Na) 米苔目(Na) 老街(Nc) 豬腱飯(Na)'],古色古香 紅磚 巷弄 風格 老街 建築 推薦 美食 牛角 米苔目 老街 豬腱飯
3 週前,5,,,
3 週前,5,好吃好逛的老街進入巷內別有一番風味建議進巷走走,['好吃(VH) 老街(Nc) 進入(VCL) 風味(Na) 建議(VE) 走走(VA)'],好吃 老街 進入 風味 建議 走走
3 週前,5,,,
3 週前,4,,,
3 週前,3,"北部老街都一個樣
忽略了當初保留老街的初心只剩下商業味濃厚的商店街有多少人是為了老街的建築而來有多少人來到此處只為了吃吃買買逛逛",['北部(Ncd) 老街(Nc) 一個樣(VH) 忽略(VJ) 當初(Nd) 保留(VC) 老街(Nc) 初心(Na) 剩下(VJ) 商業味(Na) 濃厚(VH) 商店街(Nc) 多少(Neqa) 老街(Nc) 建築(Na) 多少(Neqa) 來到(VCL) 吃吃(VC) 買買(VC) 逛逛(VCL)'],北部 老街 一個樣 忽略 當初 保留 老街 初心 剩下 商業味 濃厚 商店街 多少 老街 建築 多少 來到 吃吃 買買 逛逛
3 週前,5,很整潔乾凈的好地方,['整潔(VH) 乾凈(VH) 地方(Na)'],整潔 乾凈 地方
4 週前,5,今天搭著微微細雨使老街更有味道......,['今天(Nd) 細雨(Na) 老街(Nc) 味道(Na)'],今天 細雨 老街 味道
4 週前,4,,,
4 週前,4,,,
4 週前,5,好地方,['地方(Na)'],地方
4 週前,5,買金牛角好吃,['金牛角(Na)'],金牛角
4 週前,5,可推薦國外友人的好地方,['推薦(VC) 國外(Nc) 友人(Na) 地方(Na)'],推薦 國外 友人 地方
4 週前,4,平淡,['平淡(VH)'],平淡
4 週前,4,,,
4 週前,5,,,
4 週前,5,,,
4 週前,4,,,
4 週前,5,,,
4 週前,4,雖然老街距離不長但週邊的商家還是值得去品味,['老街(Nc) 距離(Na) 週邊(Nc) 商家(Na) 值得(VH) 品味(VC)'],老街 距離 週邊 商家 值得 品味
4 週前,4,假日休閒散心好去處有得吃有得逛,['假日(Nd) 休閒(VA) 散心(VA) 去處(Nc) 有得(V_2)'],假日 休閒 散心 去處 有得
4 週前,4,,,
4 週前,5,,,
4 週前,5,,,
4 週前,5,,,
4 週前,5,,,
4 週前,4,假日逛街的好地方希望多多增設椅子因為有時候小孩抱累了可以有地方坐一下 _ ,['假日(Nd) 逛街(VA) 地方(Na) 希望(VK) 增設(VC) 椅子(Na) 小孩(Na) 抱累(VH) 地方(Na) 一下(Nd)'],假日 逛街 地方 希望 增設 椅子 小孩 抱累 地方 一下
4 週前,4,,,
4 週前,5,,,
4 週前,5,,,
4 週前,4,,,
4 週前,5,,,
4 週前,4,這是我第一次來三峽老街遠遠的就能聞到金色的香味還有很多賣自我按摩工具的保健品店當你遇到老朋友時時間永遠不夠最後我們坐下來喝了一杯杏仁茶然後我們就回家了,['第一(Neu) 三峽(Nc) 老街(Nc) 遠遠(VH) 聞到(VC) 金色(Na) 香味(Na) 很多(Neqa) 按摩(VC) 工具(Na) 保健品店(Nc) 遇到(VC) 老朋友(Na) 時間(Na) 最後(Nd) 坐下來(VA) 杏仁茶(Na) 回家(VA)'],第一 三峽 老街 遠遠 聞到 金色 香味 很多 按摩 工具 保健品店 遇到 老朋友 時間 最後 坐下來 杏仁茶 回家
4 週前,5,有雕龍畫棟的廟宇插枝卯榫的木造建築曾經風靡一時的西洋樓巴洛克式建築風格的房子也不少古樸的人文氣息很值得來走走逛逛的風情小鎮,['雕龍(VH) 畫棟(Na) 廟宇(Na) 卯榫(VA) 建築(Na) 風靡(VJ) 一時(Nd) 西洋樓(Nc) 建築(Na) 風格(Na) 房子(Na) 不少(Neqa) 古樸(VH) 人文(Na) 氣息(Na) 值得(VH) 走走(VA) 逛逛(VCL) 風情(Na) 小鎮(Nc)'],雕龍 畫棟 廟宇 卯榫 建築 風靡 一時 西洋樓 建築 風格 房子 不少 古樸 人文 氣息 值得 走走 逛逛 風情 小鎮
4 週前,5,,,
4 週前,4,年代久建築保存的好老街商店有特色有美食讚,['年代(Nd) 建築(Na) 保存(VC) 老街(Nc) 商店(Nc) 特色(Na) 美食(Na)'],年代 建築 保存 老街 商店 特色 美食
4 週前,3,,,
4 週前,4,,,
4 週前,5,,,
4 週前,5,,,
4 週前,5,"三角湧老街
復古紅磚巴洛克建築懷舊商店美食小吃鐵腿古蹟之旅
金牛角
來來滷味
勇伯豆花
祖師廟
藍染體驗",['三角湧(Nc) 老街(Nc) 復古(VH) 紅磚(Na) 建築(Na) 懷舊(VH) 商店(Nc) 美食(Na) 小吃(Na) 鐵腿(Na) 古蹟(Na) 金牛角(Nc) 來來(VA) 滷味(Na) 勇伯(Na) 豆花(Na) 祖師廟(Nc) 藍染(VH) 體驗(VC)'],三角湧 老街 復古 紅磚 建築 懷舊 商店 美食 小吃 鐵腿 古蹟 金牛角 來來 滷味 勇伯 豆花 祖師廟 藍染 體驗
1 個月前,4,老街氛圍體驗有趣,['老街(Nc) 氛圍(Na) 體驗(VC) 有趣(VH)'],老街 氛圍 體驗 有趣
1 個月前,4,市場商圈就在旁邊值得逛逛一般開車旅客去的話停在觀光橋頭停車場會比較好找車位,['市場(Nc) 商圈(Nc) 旁邊(Ncd) 值得(VH) 逛逛(VCL) 開車(VA) 旅客(Na) 觀光(VA) 橋頭(Nc) 停車場(Nc) 車位(Na)'],市場 商圈 旁邊 值得 逛逛 開車 旅客 觀光 橋頭 停車場 車位
1 個月前,5,,,
1 個月前,5,,,
1 個月前,5,,,
1 個月前,4,,,
1 個月前,2,就是這樣,['這樣(VH)'],這樣
1 個月前,4,,,
1 個月前,4,,,
1 個月前,5,,,
1 個月前,5,我本來覺得老街都長一樣但這裡還真的很美也有可能我心美看什麼都有了美感,['覺得(VK) 老街(Nc) 一樣(VH) 這裡(Ncd) 可能(Na) 心美(Na) 美感(Na)'],覺得 老街 一樣 這裡 可能 心美 美感
1 個月前,5,,,
1 個月前,4,假日休閒好去處,['假日(Nd) 休閒(VA) 去處(Nc)'],假日 休閒 去處
1 個月前,5,,,
1 個月前,5,三峽老街很好玩,['三峽(Nc) 老街(Nc) 好玩(VH)'],三峽 老街 好玩
1 個月前,5,第一次來到三峽老街古式的紅磚建築群維護的很讚整條街道不算長排個些許時間走走是不錯的選擇,['第一(Neu) 來到(VCL) 三峽(Nc) 老街(Nc) 紅磚(Na) 建築群(Na) 維護(VC) 街道(Na) 些許(Neqa) 時間(Na) 走走(VA) 不錯(VH) 選擇(VC)'],第一 來到 三峽 老街 紅磚 建築群 維護 街道 些許 時間 走走 不錯 選擇
1 個月前,3,,,
1 個月前,3,,,
1 個月前,5,,,
1 個月前,4,純樸的老街值得慢慢仔細品嚐,['純樸(VH) 老街(Nc) 值得(VH) 慢慢(VH) 仔細(VH) 品嚐(VC)'],純樸 老街 值得 慢慢 仔細 品嚐
1 個月前,5,,,
1 個月前,5,,,
1 個月前,4,,,
1 個月前,4,,,
1 個月前,5,漫遊過生活,['漫遊(VA) 生活(Na)'],漫遊 生活
1 個月前,3,,,
1 個月前,4,老街新風貌一段時間再造訪會發現新的店家喔平日悠遊逛逛仍有觀光客拍拍拍心情會不錯,['老街(Nc) 風貌(Na) 時間(Na) 造訪(VC) 發現(VE) 店家(Na) 平日(Nd) 悠遊(VH) 逛逛(VCL) 觀光客(Na) 拍拍拍(VA) 心情(Na) 不錯(VH)'],老街 風貌 時間 造訪 發現 店家 平日 悠遊 逛逛 觀光客 拍拍拍 心情 不錯
1 個月前,5,許多皮鞋店老式兒童玩具店和小吃店我們發現了煮熟的薄麵團纏繞的舊學校冰淇淋上面剃了花生和香菜潤餅潤餅我們嘗試了台灣羊角麵包一點都不忙,['許多(Neqa) 皮鞋店(Nc) 兒童(Na) 玩具店(Nc) 小吃店(Nc) 發現(VE) 煮熟(VB) 麵團(Na) 纏繞(VC) 學校(Nc) 冰淇淋(Na) 上面(Ncd) 花生(Na) 香菜(Na) 潤餅(Na) 潤餅(Na) 嘗試(VF) 台灣(Nc) 羊角(Na) 麵包(Na) 一點(Neqa)'],許多 皮鞋店 兒童 玩具店 小吃店 發現 煮熟 麵團 纏繞 學校 冰淇淋 上面 花生 香菜 潤餅 潤餅 嘗試 台灣 羊角 麵包 一點
1 個月前,5,無,[''],
1 個月前,4,,,
