name,setTime,star,content
張寶蓮,1 年前,5,讚👍
浤翟鐘,1 年前,5,
露姆子123,1 年前,5,
daud susanto,1 年前,4,
雙魚姊姊美食旅遊曾玉瑋,1 年前,5,可以學習到很多豐富的知識，互動遊戲相當有趣，VR眼鏡彷如參與製作口罩讓小朋友很興奮，是個很棒很有創意寓教於樂的親子觀光工廠
陳柏翰,1 年前,5,買口罩的好地方。
Shiann Shin Huang,1 年前,4,鑽石口罩還算不錯戴，工廠方面則是還好，路過可以參觀一下
李宸鋒,1 年前,4,
jon jonlee,1 年前,3,
Cheng-Che Lai (Che),1 年前,4,
劉又豪,1 年前,5,"免門票入場。
展場內容少，不過可從玻璃窗一窺自動生產口罩機器的運作過程。"
Rainie,1 年前,3,
李宸鋒,1 年前,4,
陳松柏,1 年前,4,
Shibun Yin,1 年前,5,
王宏文,1 年前,4,這個是做防護口罩的觀光工廠，位於田中工業區內，和一般觀光工廠有點不一樣地方，車輛必須停在路邊，不得駛入廠區內，用走路方式進入，館內有生產廠房、口罩diy、口罩販賣及集團資料願景介紹等，蠻適合闔家參觀瞭解的好去處
陳偉,1 年前,5,
胡昭鳳,1 年前,4,
禾,1 年前,5,👍 …
Katie,1 年前,5,服務好
un Y,1 年前,5,服務態度很好
ANGELA,1 年前,5,服務態度很好👌 …
葉伯展,1 年前,5,
林上盟,1 年前,5,讚！
吳文欣,1 年前,5,
王瑞鐘,1 年前,5,口罩好可愛
黃志遠,1 年前,5,好用
金愛呷,1 年前,3,好停車平日沒有什麼人，口罩比外面貴，有點無聊🥱 …
廣豐音響屋,1 年前,5,好東西要ㄧ同分享
王雅萍,1 年前,5,很特別的口罩都在這裏，ㄧ定要來參觀~
黃思純,1 年前,5,可以看到口罩製程，動線清楚。
Dolphin,1 年前,5,
楊美娟,1 年前,5,
廖哲嘉,1 年前,5,這是個很不錯的地方，可以認識許多關於口罩的事情。
林大隆,1 年前,5,
潘潘小,1 年前,3,"公司怎麼不在乎小小孩和兒童的防疫呢？
都沒他們的醫療級N95口罩😷，疫情非常嚴重，所有口罩都沒醫療級N95防疫更有效果不是嗎？ …"
張淑凌,1 年前,5,為台灣爭光，讚！
王景靈,1 年前,5,很讚，值得一遊！
Hsin,1 年前,5,"了解口罩製作流程,小姐詳細講說，👍"
陳英桃,1 年前,5,看到口罩的生產過程，還有口罩對我們的好處，還有獨特的鑽石口罩。
林大毛,1 年前,5,好逛
郭美美,1 年前,5,好逛好玩
嘉嘉,1 年前,5,讚
葉盛銓,1 年前,5,"第一次來這裡 看到很多以前沒看過的口罩
有興趣的真的可以來看看 買一些回去戴呦～～"
葉芷瑜,1 年前,5,很多不一樣的口罩~~~可以試戴！可以來玩玩！！！
flyagela Tsai,1 年前,3,"很好停車，環境也舒適，如果平日來參觀，應該可以看到口罩機台的工作情況。
因為疫情，原本AR的體驗都暫停使用，很可惜。 但其他的互動測驗遊戲，都還能使用，小測驗80分以上還可以換口罩一個。
賣場部分，工作人員很親切的提供各式口罩供大人和小孩體驗，也解說的很清楚，喜歡才買，不會一直推銷。
出口處還有食物販賣處，因為來參觀的時間是下午，所以沒有吃到，不確定是否還有營業中。
整體而言，如果有剛好想買口罩，還是可以繞過來走走，了解不同樣式的口罩和功用，也能買一下不一樣的口罩。"
簫盈貞,1 年前,5,非常讚
阿詠,1 年前,5,"口罩很多種
不怕你買"
夏雨幽,1 年前,5,讚
Felice Syu,1 年前,5,讚
芸芝嵐玥,1 年前,5,不錯
彥樓江,1 年前,5,口罩多樣化，
李其昀,1 年前,5,口罩種類很多
顏永睿109289,1 年前,5,
何建林,1 年前,5,以創新口罩的觀光工廠
bpchen bpchen,1 年前,5,玩小遊戲過關送口罩，專利的鑽石口罩戴起來很舒服，值得推薦
老人毛,1 年前,5,免門票，可以互動了解空氣污染等等的遊戲，可以帶小孩來玩順便買口罩😷
楊智棋（阿棋）,1 年前,5,服務人員很親切
婉榛,1 年前,5,平日錯過導覽時間，服務員提供口罩試戴&玩遊戲送小禮物很棒
jason lee,1 年前,4,介紹口罩製作演進過程，還不錯，若能再擴大些規模那更棒
